query,label
To me sentindo uma burra perto dessa mulher #MasterChefBR,0
"América-MG, olha oq o senhor fez, coelho safado https://t.co/nDazPNqhae",1
"  KOOK COM 1 BOLSA DO EXÉRCITO OUTRA SUPER TENDÊNCIA, TD GÓTICO,TÊNIS É BRANCO PQ ALÔ É CARO #BTSWellComebackToCHILE http _",0
Ê lá em casa https://t.co/rAHYwfvkAx,0
" sim, coloquei na ordem de serem mais pesados mesmo",0
" A imprensa brasileira não pode dar ênfase a essas notícias. Do contrário, não aceitaremos receber refugiados muçulmanos.",0
"Depois do Mexia e do Catroga, chineses preparam-se para contratar Mitroglou. Querem tirar-nos tudo, até a Luz que nos ilumina...",1
Adeus #Obama!  'Faça boa viagem!'. https://t.co/B0CASUcZtH,0
 e o mimimi contra o Trump #TrumpTrain,0
"16:13 FILHA DE FAMOSA DEPUTADA É BARRADA NA ENTRADA POR POAR DROGAS E SER MENOR DE IDADE. AVISAMOS SUA MÃE, ELA PROMETEU NOS PROCESSAR.",0
"  TODO ANGOLANO QUER SER POLICIA , MILITAR (FAA) DAQUI A NADA ANGOLA NÂO TERA MAIS GATUNO.",1
 Obrigado pelo reconhecimento. Faremos o nosso melhor.,0
"O Iran está dominando cada vez mais o Iraque após os EUA ter desperdiçado três trilhões de dólares lá. Obviamente, há muito tempo atrás!",0
esse é o seu argumento?   hahaha você vive uma mentira e tem medo de ser desmascarada! https://t.co/1UggXmAloF,0
"Estou na dúvida entre ver o #Agarraamusica na SIC, o 'Desafio Final' na TVI ou um balde de ácido na retina",1
"Congratulo-me com a redução da #TSU. Não gosto do  mas se toma medidas com as quais concordo, manifesto o meu agrado. ",0
feliz dia das mães pras mães de verdade  #NaoAoAborto,0
Acabei de fazer esses casos para minha cunhada vascarpim ..Minhas férias estão rendendo arte.  Rsss https://t.co/zK8yKtycfV,0
 Não importa. Pode colocar no outro exemplo uma crítica tb q não fale de 'vitimismo' que dá no mesmo.,0
Afffffff só por Deus eu te que fica olhando a funça da atual dá minha ex,1
  HORA DE INVADIR O CONGRESSO  A PM NÃO VAI ATIRAR CONTRA NOS https://t.co/J03AjeGQf0,0
"Precisamente! Com coragem, sem papas na língua! #ForçaTrump https://t.co/CL5CsF6RBx",0
QUEM MATOU MAIS,0
Graças ao feminismo !     https://t.co/be2eAJcmuq,0
  Não se pode ter só 'defeitos' ;),0
Uma das coisas ruins do capitalismo foi ter dado a oportunidade de vc estar viva até hoje e desfrutar de uma rede c _ https://t.co/EvgwOSuANt,1
A SorosMídia tenta de todas as maneiras fazer o ocidente 'engolir' os refugiados. Aqui não neném..... https://t.co/RrgarkZU6S,0
"É 'caminhão que atropela' e outras abobrinhas que a mídia solta... mídia suja, comprada, sem credibilidade nenhuma! https://t.co/5fLrJ7k0yt",1
  regrann  -  A LUTA DO SÉCULO: UFC Bolsonaro  X  Borrachinha. Fortaleza/CE - 11 _ https://t.co/IvmzeCjej3,0
"O  ainda tem fé que vai funcionar!  Acho que se colocar tb umas pombinhas brancas, aí os bandidos des _ https://t.co/ee8X1lbS0H",0
"  França: Rinoceronte branco de 4 anos do zoo Thoiry foi baleado e teve um chifre cortado na noite de 2a p/ 3a, dentro do z _",0
"  Tem gente comemorando que Levy Fidelix foi multado, estão achando que  isso vai fazer o aparelho excretor começar a rep _",0
"Atrasada (@ Universidade Castelo Branco -  in Rio de Janeiro, RJ w/  https://t.co/jLzVDVRJqG",0
   alow pessoal do PSOL...vamos parar de fumar maconha seus malucos  ,1
 Já há bilhetes para o Casino da Figueira da Foz: https://t.co/xoJYyNW0JP,0
  Como se corrompe um indivíduo... https://t.co/dLVi2hYNSc,0
"Eu sou demasiado tudo. Demasiado alta, demasiado gorda, demasiado feia, demasiado paciente, demasiado sentimental, puta que pariu.",1
  Em Angola não se estuda https://t.co/3i8Vuyi5By,1
esperar oq do cara que defende  https://t.co/ojJQ4G8J1l,0
   Alias..não tem atentado ao pudor nisso ai não ???  ficar pelado no meio da rua,0
Birras da partidocracia só prejudicam a Nação  É bom que haja redução na #TSU. Todos ganham com isso!  https://t.co/uRyZhme2L6,0
Essa sociedade machista opressora https://t.co/25ZOYePq5z,1
Defender os interesses dos AMERICANOS em primeiro lugar agora se chama 'bullying'. Piada. https://t.co/zmiuirBw1H,0
  É verdade  não me sabe amar e quer Sérgio e Angola puxar o da Joana veia lei Diogo chamar-me de cabrão juiz!,1
"  esse filha da puta do donald trump diminui a quantidade de refugiados que podem entrar no país, pq nao e a familia dele _",1
  Mostrar relacionamento gay não tem problema. Basta não ser homossexual. https://t.co/Trx6lPIVI4,1
  adoro ouvir música triste no carro porque encosto a cabeça no vidro e me imagino linda num clipe,0
a culpa do brasil estar do jeito que tá é única e exclusivamente da dilma,0
O porteiro é    Massagear o EGO de uma mulher não é elogiar sua bunda e seus peitos. Isso o porteiro faz,0
"  'Cinquenta Tons Mais Escuros não é empoderador, é abuso' - Post recente do nosso blog > Leia em: https://t.co/OHHTWkT3Wy http _",0
Acabámos de adicionar mais uma data à tour de 'Overdose de Tourette': 11 Fev -  Covilhã. Bilhetes aqui: https://t.co/NeiqhncuJp,0
"'Cadê a poderosa? Não vai ficar com a guarda de nenhum dos dois e também não vai me colocar na cadeia kkkk',... https://t.co/KfkiZQLyRH",1
 verdade..dia das mulheres !!! https://t.co/hGCHdttOgL,0
  Acho que a irmã da minha namorada está a falar contigo,0
  IGREJA Católica Está Em Plena Decadência Padre Júlio Lancellotti Acusado De Pedofilia Se Mete Em POLÍTICA e Ataca BOLS _,0
pau no cu de voces que tem um rostinho maravilhoso e um corpo lindo e ficam dizend 'eu so mt feia' 'obg bb mas eu so horrivel' 'eu so gorda',1
"Quem se subjuga ao pensamento único, vive condicionado. Quem recusa a infâmia dessa agenda, vive livre! https://t.co/1jEwbUXVJk",0
"Com maridão   na praia de leste.  Semana que vem ,começa nossa maratona de _ https://t.co/7C0MOWDHgU",0
Esta sua boca propaga só nazismo ou também chupa o meu pau??,1
Santa Maria da Feira recebeu o PNR no 1º de Dezembro https://t.co/RDIqldT7wV#RenovarPortugal #PNR #Portugal,0
Bom dia pra você que acordou com esse presente da ''jornalista'' mais SEM VERGONHA do canal mais CANALHA que há! https://t.co/fQAHMcsE36,1
"  Como eu sou contra a homossexualidade, penso que isso não é normal apesar d'haverem crianças criadas por 'gays' não é u _",1
meritocracia: existe racismo: não existe since 1888,1
"Há exatos 85 anos as mulheres começavam a ter o direito ao voto, garantido de maneira plena, sem distinção entre... https://t.co/dwLHQgENI8",0
 oxalá se engasguem!,0
  Aprecio o bom humor ;),0
 depois dizem que nos incitamos o ódio na população....,0
"#JesusEstáVoltando as profecias se cumprindo: gente querendo dominar o mundo pra trazer 'paz' através de socialismo, islão dominando etc",0
Mundo das fufas tá cada vez mais a ficar mais pequeno,0
 falei isso desde ontem ..kkkk https://t.co/UYYWi7iJ33,0
"   o islão tem por base o amor,porém é interpretado por bestas em muitos sítios. Os valores não são diferentes",0
"Elettra fica puta pq Alex se afastou, mais n faz nada pra mudar a situação. Nunca vi mulher mais burra. Sofrendo atoa #vipdirecto",0
Definição de bom balneário https://t.co/Nh5OlibSkT,0
" sim, odeio sua atitude escrota de ser sapatão",1
  Foto de um casamento infantil forçado. Casamentos infantis são comuns no Oriente Médio e o islamismo apoia isso. https://t. _,0
   ai agora já não é sharia? De todo o modo jihad é radicalismo não é a base do islão.,1
"E o detalhe, é que eu odeio a professora da aula de hoje! Puta mulher chata e burra",1
porra! Dizer isso no dicionário é fácil!!! Papel aceita tudo!!  Quero ver na prática! Vou te desmontar nos comentár _ https://t.co/rxUb9FxxsS,0
 É a melhor banda,0
"Final do dia das mulheres e vc ja pode ser feliz por não ser MARXISTA (ja que nao pode dizer feminista né, q pegam _ https://t.co/T0Xe98ultC",1
O que essa juventude está fazendo com essa tal liberdade? Confundindo com libertinagem. Quanto mais se faz... https://t.co/Dw4OZ8xPQS,0
"Através deste, ordeno uma segunda investigação, subsequente a de Schumer, a de Pelosi pela sua negligência sobre se _ https://t.co/EzfxVhZs3R",0
ALGUÉM TEM QUE AVISA ESSA MOLECADA QUE CARNAVAL NÃO Ê SÓ BEBEDERA E PUTARIA SEM PRESERVATIVO COM ESTRANHOS. ONDE FICA O RESPEITO AO PRÓXIMO?,1
 Bilhetes disponíveis aqui: https://t.co/NeiqhncuJp,0
A minha mãe quer expulsar-me de casa pq aqui não existem 'fufas' adoro a minha família,1
Aposto que um bom advogado podia criar um bom argumento do fato do presidente Obama grampear meus telefones em Outu _ https://t.co/VOacDfTDaQ,0
Trump diz que refugiados devem voltar a seus países. Por que essa não é uma opção https://t.co/5Rh77WFmVB,0
 Fem é agenda da esquerda. Cade a defesa da raquel quando o cara do PT disse pra estupra-la? acorda _ https://t.co/dsV3rsIWTu,0
Eu tocando o coração da sua irmã https://t.co/CKFwMubQ2m,0
"O Mal do PSG foi jogar de Branco, Barcelona lhes confundiu com Real Madrid",0
"  Claro, a maior crise econômica dos últimos 20 ano se resolve em 6 meses... vc é perfil de comédia, né?",0
"  Ele já foi respondeu por pedofilia e agora será processado por calúnia, contida dentro da igreja! https://t.co/E1ALBef _",0
  Junta esse gráfico com a proposta de reforma da previdência e tirem suas conclusões. https://t.co/LOMHLndjHX,0
Vendo muita gente que se dizia 'Direita' falando que vai votar no Doria caso se candidate. se o PT colocar um gestor vc votaria nele?,0
"Passamos agora pela 277 rumo ao litoral,presenciamos um grave acidente Não deu para parar.Estão fazendo massagem... https://t.co/WsB1R2Ml7i",0
'Quantos anos tens pequenina?' https://t.co/uOmDHveTiV,0
devem achar que eles vão colocar o nome do cara no SPC/SERASA  https://t.co/SMKNfOpOv9,0
O NYT agora é médico.  E tá se roendo com sua insignificância cada vez maior https://t.co/CRkeOXV7jN,1
"cara, pode usar a frase idiota de efeito que quiser! Quero ver refutar o que falei com fatos, lógica e verdades! https://t.co/VjGaq6Bwoa",0
Deus tem uma mensagem pra vc https://t.co/3cjLRQ00VB,0
Concursos Prefeitura de Visconde do Rio Branco 2017 – Inscrição https://t.co/cttOxioWiy,0
"Por que os advogados não analisam e usam a decisão da Corte Federal de Boston, que entra em conflito com essa ridíc _ https://t.co/ZSS0kdR9Dz",0
"  Mulher inteligente é outro mambo ya, não tem como! Burra não, pode ser bue bonita mas burra ta gato, pode morrer..",1
"Aveirenses, hoje foi a vossa vez. Acabámos de adicionar a vossa cidade à nossa tour: 4 de Março. Bilhetes já à vend _ https://t.co/GqHNEj2P1h",0
A  é sensacional!,0
" qnd eu fui, ainda não tava essa crise de refugiados, mas tinha mt ambulante e pessoas q vc via que tava tentando sobreviver",0
#i5gornascimento  g1 União Europeia ameaça com sanções países que não recebem refugiados https://t.co/k6rWtSAqMx,0
" vc literalmente não deve ter nada pra fazer, viu.",0
Deixa eu verificar a opinião dos Movimentos negro e feminismo antes de chamar minha namorada IRONICAMENTE de algo que EU SOU.,1
"  Porra, olha a série de reportagens que o Jornal da Record estreia hoje, nunca que a Globo faria https://t.co/1QzI4oabRD",0
Junte-se à mim às 11:00am: Assita aqui: https://t.co/XO8rY0eSWOhttps://t.co/l3kj0MIZlv,0
  VERDADES QUE PRECISAM SER ESFREGADAS NA CARA DE TODA FEMINISTA. https://t.co/Wji5Q8PCB6,1
Otimistas são pessoas mal informadas.,0
  Sou DIREITA com muito orgulho e se me chamarem de ultra mega conservadora ficarei radiante. https://t.co/mcZv8WkiDU,0
  TODO ESQUERDISTA TEM UMA MENTE REDUCIONISTA  E SEMPRE TEM DIFICULDADE EM ANALISAR FATOS REAIS,1
Audiência pública sobre Ideologia de Gênero em #Niteroi/RJ. https://t.co/DFTmBLtovV,0
Lança-perfume racista filho da puta https://t.co/Aj2DDOutin,1
"'estudando graças ao feminismo' ENEM 2018 - Ao invés da redação, faça um textão inventando um abuso sexual no banheiro da balada",0
Tenho tanto medo de avião que quando ele passa lá em cima meu coração acelera... Afff,0
é pra desenha????? https://t.co/Zmkh5pomuV,0
  Uma brasileira é estuprada a cada 11 minutos e não reagimos nem nos escandalizamos. Mas nos preocupamos com a american _,0
Somos o foco da resistência antifrangas modernas sem culhões !,1
"  Feliz dia da mulher em 1 lugar a minha mãe. E tb à  ,  ,  e todas as mulheres do Tw _",0
Aquelas pessoas que querem mudar o mundo mesmo não sabendo conjugar um verbo https://t.co/kkYwDcQ5PZ,1
  Chega 2018 o bolsonaro ganha 'mas como assim ele perdeu na pesquisa no perfil do próprio filho' é amigo a vida é mais _,0
 virou fiscal de piada agora? manda a multa la pra casa,0
  Um eleitor do Trump foi agredido por delinquentes de esquerda e outro não. Tente achar o porquê. https://t.co/Lqwhos9WXN,0
  35 perguntas que gostaria de fazer a todos os integrantes da GloboNews https://t.co/e8nnqrk44Lhttps://t.co/mhKRep7qBR,0
N sou racista pq racismo É CRIME e crime é coisa de pretokkkkkk,1
Contra fatos não há argumentos https://t.co/Z6BwPu2rHo,0
"  poxa, cê tá com medo de ficar enrugada? tá com medo que o filho da empregada entre na tua sala da facul?",1
Segues 2 mil porcas no Insta sem problema. Metes 1 gosto na foto d uma colega q a tua namorada n conhece e ela dá início à 3ª Guerra Mundial,1
"É claro, afinal ela está acima do bem e do mal! Até pq quem nunca vistoriou obra em apartamentos de terceiros?? https://t.co/AimO1ysfCx",0
"  Lamarca foi tentar correr atrás do #blocosovietico, não teve pique pra acompanhar e 'morreu' no meio do caminho https://t. _",1
Bastaram 4 anos pra 'mudança' acontecer. https://t.co/09a2spa316,0
É sério eu não sei o que é pior na minha vida vey  Ser pobre ou ser pobre gorda e feia??!!,1
Na minha época o padre só pagava um pastel e um caldo de cana https://t.co/8gg32MRm8D,1
"Lligação prum gordo: 'E AE GORDO, BORA ALMOÇA??' 'BORA, DEIXA EU SÓ TERMINA DE ALMOÇA AQUI'",1
dizer que é ou não é é facil!! Eu quero ver o feminismo não defender ou ser contra uma pauta da Esquerda!!! https://t.co/iTZpiQddqH,1
   Mas não seria muito incômodo?,0
hoje eu to so a rihanna na era sapatao,1
Está toda a gente a queixar-se que está a tremer de frio. TODA A GENTE! Toda a gente menos os doentes de Parkinson. Para eles é só 5ª feira,1
"“Com o PNR, Coimbra tem mais encanto“    https://t.co/tulBhXhmTv#Coimbra #PNR #autarquicas2017 https://t.co/r82O5SriAR",0
"Como diria o Apóstolo Alexandre, bem-aventurados aqueles que, não tendo dinheiro, têm amigos para os livrarem da usura do crédito bancário.",0
 a noite greve de sexo pros maridos...por isso que as prostitutas de brasilia ficam famosas https://t.co/f3hhd9hoCu,1
Espero os maiores sucessos deste encontro!   #PNR https://t.co/gfJbB8rPhi,0
Essa geração atual de jovens tem mais é que se foder e acabou Mete um ditador socialista no país pra metade ser fuzilado e fim de papo,1
" Feminismo: movimento de cooptação de mulheres p/ a militância esquerdista, não defende mulheres. O Bo _ https://t.co/2AL5dbOqm1",0
"Se a Isabel Angelino continuar a rir tanto, o botox dela é que vai precisar dos 12 pontos #FestivaldaCancao2017",0
 eu só consigo lembrar das campanhas #meuamigosecreto e #meuprimeiroassédio. me sinto mt lixo humano por ver gente falando de,1
" Carrão novo que ele ganhou por mérito, e não lambendo o saco do governo petista",1
 homem q repara lingerie é pq tá querendo usar,0
  Acho que Kids não precisam de ver shows assim.. Deixem as crianças serem crianças na sua inocência até descobrirem o mundo _,0
"Minha migas do curso de dizem heteras,são casas mas são mais Sapatao do que eu",1
"Trança é bonito, para quem tem cabelo ruim é uma salvação [todos riem]",0
16:25 CUNHADO DA ANA HICKMAN CONTA COMO DESARMOU O PSICOPATA E ACABOU COM A RAÇA DELE. É APLUDIDO DE PÉ. MUITA GENTE CHORANDO (DE EMOÇÃO),1
Deus criou adao e eva e nao adao e ivo,1
  Ta feliz né reinaldo.??? ...Voce é a maior decepção desse país ...quase no mesmo nível do PT https://t.co/G4gcsrRLUH,1
mais preguiça que o cara que desenhou a bandeira da Líbia,0
Só o Nacionalismo é solução! por   https://t.co/DAXud267yh#VítorRamalho #PNR #RenovarPortugal,0
JÁ IDENTIFIQUEI O ESTAGIÁRIO QUE ONTEM A NOITE ACESSOU O MEU PERFIL RESERVA  EMBRIAGADO E ESCREVEU ASNEI _ https://t.co/NAUWrQYped,0
"pelo menos eu descobri o nome da guria q eu queria e como meu sapatômetro estava certo, ela é sapatão",1
Não adianta nada fazer textão de dia das mulheres e quando liga no callcenter chamar a atendente de burra  e dizer 'tinha que ser mulher' :),1
  quando junta mt sapatao num grupo só n da né,1
Guilherme Boulos preso. Aprendeu (ou achou) com o chefe Lula que ele estaria acima das leis. Se ferrou. Agora senta e chora!,0
Coitado dos aposentados que vão financiar a bosta do BOLSA FAMÍLIA https://t.co/16A5RaYCzO,0
engraçado que eu percebo que qt + bonita a menina for + ela se acha feia/gorda e quanto + feia + se acha  pq meol deols,0
"Cara, isso não é um sonho??? #cocolatraassumidamodeon http://twitpic.com/24exzc",0
"abri a janela tava uma gorda no apartamento da frente olhando pra baixo e chorando, acho que caiu a empadinha dela",1
  Por isso mesmo é urgente #ReconquistarLisboa! https://t.co/YT0MyBcQkx,0
"   tenho 22 anos e desde que me entendo por gente, existem estas mesmas reclamações sobre o SUS, nunca foi bo _",0
#OBomDeSerBrasileiroÉ que pelo menos nao vem refugiados do Oriente médio pra k os caras nao sao burro,1
  A gayzada ta nervosa aqui kkkkkk,1
#LulaPrezidente pra garantir o direito do povo de dar o c* e morrer de endocardite bacteriana...,1
"Queimar a sede da  é um direito pela luta contra mentirosos e mamadores de dinheiro público? Se for, e _ https://t.co/HSrgKobzrP",1
Passo 1 - Denuncie a pagina do Silas no Facebook. 2- Mande uma msg pro  avisando-o. 3- use a hashtag #TrolandocomHumorNegro,1
o intelectual é um tipo k chega às mesmas conclusões do povo mas com uns anos de atraso https://t.co/DMnpz8isTi,1
  uns mais liberais outros mais conservadores trocamos ideias mas não ditamos como cada um deve educar os seus,0
 Quero saber tudooo como foi o diaaaa!,0
"Quando um país não pode mais dizer quem pode e quem não pode entrar e sair, principalmente por razões de segurança _ https://t.co/SRAMKmz4dJ",0
Santa Maria da Feira terá candidatura do #PNR https://t.co/Ax0ej6BOe3#Autárquicas #Portugal #RenovarPortugal https://t.co/vLm7adip5E,0
Chegou aquela hora da noite que eu fico contando se eu dormir AGORA vou ter quantas horas de sono,0
  Assistam o Hangout!          ht _,0
"Estará a acabar o 'estado de graça' do presidente dos afectos? Tudo tem um fim, certo? #MarceloRebelloDeSousa https://t.co/4MBQlm8fxJ",0
  O GLOBO MENTE NUM NÍVEL ABSURDO! A UNIVERSIDADE NÃO CANCELOU NADA!  A ESQUERDA ATACOU AS PESSOAS!!  https://t.co/UwpiBzQ8yn,0
Olha o processinho na pistoleira https://t.co/xBgiow0dcj,1
    OPA puta desculpa burra pra passar a mão na cabeça de mulher errada,1
heterofobicos não passarão,1
  criticar gente branca. eu posto vários prints de racistas como denúncia.,0
"  - Dr. Bruno, sobre o apuramento directo do Sporting para a Champions? https://t.co/9f3sbNJVy4",0
  aeeeee dilma caiu ja posso viajar pra miami agora?,0
"Acho que a Morango tem um céu so pra ela rsrs   Nossa, eu tô em Sampa! Aqui n B Vista tá nubladim e meio frio...",0
Acho que agora ela se perdeu de vez..Kkkkkkkkk que dó.... https://t.co/gt6t4iRyYv,0
vo montar uma lanchonete na arena do gremio que vai se chamar avalanches,0
  o terceiro foi aquele que gabriella não fez nada pq gabriella é SAPATAO puxa o fole fi de rapariga,1
"  #Argentina Buenos Aires agora! Só cresce, tá lindo! #NiUnaMenos #ParoInternacionaldeMujeres #8M #VivasNosQueremos Foto:  _",0
  Grupo de Zumbis tentam escrachar o  na Universidade Presbiteriana Mackenzie. https://t.co/bmHYemAx8u,1
  essa geração de bosta q fica na internet tuitando 'ai trump n me representa' 'n deixarei trump gorvernar em paz' 'bolsonar _,1
"  DEFENDENDO AS BRANCAS E LOURAS . CONDENANDO O NEGRO.  RACISMO, ATÉ QUANDO? https://t.co/qKdhMDYor0",1
FELIZ DIA DAS MULHERES PRA QUEM NASCEU HOMEM E ACHA QUE PRA SE MULHER BASTA COLOCAR UMA SAIA O SEU DIA É 1º DE ABRIL #InternationalWomensDaY,0
NA ÁFRICA GATO PRETO É CONHECIDO APENAS COMO GATO,0
 Não me meto nisso outra vez,0
A  prova: não importa se Jair não é preconceituoso. É apenas + 1a q se enquadra na moda atual de difama-lo _ https://t.co/W67nzOsYsn,1
"triste, louca ou má?",0
  eu acho o msm sobre vc branquelo,1
O movimento 'Vai ter gorda na praia sim' parece que funcionou. https://t.co/kmwq2k20e6,1
Quem estupra ou mata é vítima da sociedade. Quem dá share em post público de mídia social é criminoso. Tem algo muito errado aí.,0
  O  deu uma  na lógica racista dos 'justiceiros socais' durante  e calou _,0
"Felipe Neto era foda em meados de 2009/2010/2011, mandava bem no humor negro! Virou um personagem bicha pra ganhar money da gayzada",1
a gente mulher e um ser humano mais burra acreditar que ainda possa.  ter amor verdadeiro,0
"BOA TARDE BRASIL, É SEXTA FEIRA: BEBEDEIRA, CIGARRO, PROSTITUTAS, XIS BÊICON E REVOLVER NA CINTURA (LIBERADO APÓS O HORÁRIO COMERCIAL) #PAZ",1
"  não dá mesmo, o encanto acabou total! E o engraçado é q ele dizia q quando estava com a Laura em Angola ela",0
hoje acordei com 1 vontade de fazer uns dreadlock ta na moda ;),0
 A grande definição ideológica que não é mais vivida atualmente. Isso foi passado. So no Isla que falta isso. HJ éesquerdismo,1
"o argumento da retardada é mostrar que sabe ler. Quero ver refutar o que falei com fatos, lógica e verdades! https://t.co/TzZ6WBlhPB",1
Essa hora é qdo a mulher quer sair da balada pra ir pra casa pra levar vara,1
  PSDB votou contra a 'privatização' da CEDAE. Isso não te contam né. Será mesmo que era um caso de privatizadores x estatiz _,0
Homem que é homem brinca de girocóptero no banheiro da casa da sogra.,0
Amigo de Israel: PROIBIÇÃO MUNDIAL de críticas ao Islão no Facebook... https://t.co/BzEN6KaLdF,0
Resumo do feminismo: querer aprovação pra mostrar o rabo https://t.co/GRoLFzkEsX,1
decepcionadissimo com o novo BBB,0
SÓ LEMBRANDO: HOMEM DE SAIA E MAQUIAGEM COMEMORANDO O #diainternacionaldamulher É APROPRIAÇÃO CULTURAL. NÃO VAMOS ADMITIR ISSO.,1
  Evitar carne de ganso (quizila de Oxum) Não comer carne de pombo ou galinha d'angola Não ter dentro de casa penas de pavão _,0
"Ao contrário do Sistema, o #PNR defende as forças da ordem e a segurança. #GuardaPrisional  #PSP  https://t.co/pteGZYagzb",0
"PUTA QUE PARIU QUEREM DECIDIR COMO O RAPAZ DEVE CHAMAR SUA PRÓPRIA NAMORADA, VÃO SE FODER https://t.co/rrnjaD89DL",1
  Movimentos sociais e coletivos feministas protestam por direitos da mulher em SP https://t.co/5GJ3xjSPqB #DiadaMulher #G1 https://t _,0
 come frango cru nao a ' passarinho ' !,0
"Preocupados com a espanholização da Banca? É mais provável haver concorrência entre um catalão e um cantabro, do que entre três angolanos...",0
" que baummm hein, tem coisa mais gostosa? Eu ando reflexiva.. mas, enmm paz. Tb mto bom!",0
Preciso arrumar meu quarto. Contrato estagiário.,0
Hoje é o dia da mulher e eu realmente tô de parabéns viu!!!!! PQ EU ACABEI DE FAZER A MAIOR MERDA Q EU PODERIA TER FEITO!!! Que menina burra,1
"  Vendo sua popularidade despencar e a debandada de seus seguidores, Reinaldo Azevedo agora afaga a esquerda para ver se co _",0
"Agora os novos refugiados já não são por causa da guerra, são até chamados 'refugiados económicos ', como sempre foram, não fugiram de nada",0
"A mulher é muito nerd. Vai fazer experimentos esquisitos na cozinha, se passar  #MasterChefBR",1
O FACEBOOK CAIU VAMO VOLTAR PRO ORKUT GALERAAA,0
 toda a sociedade só tem a ganhar com isso,0
"'lugar de mulher é na cozinha' Seus machistas de merda, lugar de mulher é onde ela quiser. Desde q pelada. https://t.co/xhKXOHQLlY",1
        Eu também não votaria.,0
" meu, use menos droga que vc vai sentir menos fome hahahaahahaha",0
Com meu pai Whashington Lobo Franco.Amoooo. https://t.co/R2dpAnNO0N,0
  quantas vezes eu tenho q revirar meus olhos em branco pra vc entender q eu não te suporto??,0
"e tem nordestino e manaura achando ruim das piadinhas regionais... vcs sempre serão zuados, eu msm me certificarei disso. acostumem-se",1
   realizei o sonho dá minha esposa e levei ela pra NYC e é claro não podia faltar o yellow umbrella  https://t.co/ _,0
"  Você tem uma doença terminal e precisa deixar seus 3 filhos pequenos para alguém cuidar. Dessas opções, qual você escolhe?",0
ANDEI LENDO AQUI NA REDE SOCIAL QUE O SR. ANDA ENGOLINDO MUITA COISA ULTIMAMENTE. O QUE  IMPOA É SER FELIZ!  ABRAÇO  #PAZ,0
 vc tem prova que eu já matei alguém? Ta me chamando de assassino?,1
E você? Está fazendo sua parte? Cenas do filme Lista de Schindler. Impossível não se emocionar. https://t.co/yNV0RW7cay,0
Parabéns ao Secretário do Tesouro Steven Mnuchin! #ICYMI - assita aqui: https://t.co/9nShSzr8mrhttps://t.co/WcZ1Lnx6rI,0
Político manja mto de enganar os outros hein  . Era esse carrinho mesmo q ele queria sim https://t.co/w0oraUyoFi,0
FRACO DEMAIS   FOLIA MESMO É NO BLOCO PORÃO DO DOPS  #PAZ https://t.co/Y6FAc4FF9R,0
Que mulher burra do cacete  Vsf alana,1
  Deus seja Louvado! https://t.co/XlYxPGssZh,0
Liberdade e direitos das mulheres não podem ser postos em causa! #Liberdade #Islão #Mulheres #Portugal https://t.co/86dGtcm5pc,0
"feliz dia das mulheres para Beatriz, que foi vitima de estupro coletivo por 33 caras no RJ. sem apoio algum e ainda com gente duvidando dela",0
"  Ver homossexuais, não faz ninguém homossexual. Assim, as crianças não ficam preconceituosas e vão respeitar a orientação sex _",0
"Sobreviver no Haiti, missão:  MESMO!",0
tem tanto negro nesse BBB q eles vão usar as estalecas pra comprar droga,1
Para variar da política... (Díptico em acrílico: Velas na praia) https://t.co/Ib40pjpMAj,0
  As feministas tão contra a Emma Watson por causa do decote dela  aahahah Bem feito https://t.co/sNePeENnO0,1
"Lailão: Apaga, fiquei MTfeia, parece quero gorda e com peito caído Lary: Tu é feia  Lary: Não reclama Lailão: Que'  Lailão: Vai tnc",1
Batom vermelho só é bonito em gente branca,1
"amo os negros são tao gnt boa, é uma pena q pararam de vender",1
  Contribuição do  e da Maria Fernanda Rossi: https://t.co/uzJqmiIZyM,0
Mulher quando gosta do cara é burra demais,1
  nada contra mulheres tenho ate amigas que sao,1
só nao pode ser gorda e feia,1
O #PNR apresenta-se pela primeira vez em #SantaMariaFeira em autárquicas. Força #AnselmoOliveira  _ https://t.co/6Ot13kpoXX,0
Negociação do salário mínimo em Portugal https://t.co/1LRcGS1Ajt#RenovarPortugal #PNR,0
"Com certeza, e neste em especial, ocorreram muitos acidentes, mortes, prostituição, relacionamentos rompidos,... https://t.co/dqUza4BR5E",0
Olga Benario é a vagabunda comunista  que o safado do Getúlio Vargas entregou pro seu amigo Adolf...,1
"Após 10 anos de IVG (Interrupção Voluntária da Gravidez), os números de abortos diminuíram, e o índice de... https://t.co/Eh8jtfefYg",0
"   Brincamos com isso, mas a doutrinação ideológica no ensino e na mídia é nosso maior inimigo. Fabricam todo ti _",0
"  Eu sou mais eu quando penso em você, página em branco pronto pra escrever, em linhas certas humanos tortos tentam se en _",0
   pois é cara,0
O Trump do futebol foi reeleito. Quando é que começa a construção do Muro na 2a Circular? O Benfica que prepare o guito...,1
Daqui a pouco começa o  com a série sobre o roubo do BNDES pelo PT. Você não vê isso no  ...,0
" estou bloqueada na pagina quebrando o tabu, só pq comentei numa postagem deles assim.. 'Página Quebrando o toba.'",0
Os cara fica me expondo no trabalho. Me chamando de sapatao. Mereço.,1
 desenhando parte 2 https://t.co/tRizVbAUfN,0
"Rosto do ódio a Trump,  é um nojo! Jornalista ou político da oposição? Espuma de raiva diante do melhor que aconteceu aos EUA",1
