query,label
 que não é caso da brasileira..porque com 5 kg de cocaína..é o peso de um bulldogue frances,0
"[EXTRA] Imagine se fosse um branco fazendo isso com um muçulmano, seria notícia no país inteiro https://t.co/1PUC6Uj0gc",1
   amo esse texto <3,0
"  1) A mídia adestra o povo para que julgue um homem não pelo que ele faz, mas pelo que se diz dele.",1
"  Vamos marcar presença, molieres maravilhosas do meu Brasil? https://t.co/OMwXIoZWhc",0
  a ideia não é ter razão Nat podes entrar na conversa se tiveres ideias aprendemos todos os dias,0
" hahahaha, #brincadeirinhaboba rs tb acho",0
 só pode estar a gozar com as pessoas! 'Homofobia'? É a selvajaria islâmica que tanto gosta importar! https://t.co/AaetKxNt6g,1
"Argumento: 'tu é burro' não refuta nada do que falei com fatos , lógica e verdade! VocÊ vive e se esconde dentro de _ https://t.co/tcg0ThD0Ak",1
Há fufas se deus quiser,1
   A patrulha do politicamente correto é politicamente fascista ! A  esquerda não tolera diversidade. Semeiam dit _,1
"Tinha errado o último tweet, então twittei de novo",0
  cade o alexandre garcia agora pra dizer isso ...kkkk,0
"O pior cego é aquele que não quer enxergar, tenho ranço de mulher burra !",1
  Hoje teve atentado terrorista perpetrado por refugiado muçulmano. Adivinha quem disse que quer encher o Brasil de refugia _,0
  Até o quebrando o Tabu já ta pedindo desculpas mas tem nego confirmando a história que foi Homicídio https://t.co/wQjTKJWm6S,0
"'IMAGINA SE TODO MUNDO SÓ COMESSE ALFACE?' man, a mulher era tão burra que achava que os vegetarianos só comem alface comazim",1
Contra fatos não há argumentos https://t.co/Z6BwPu2rHo,0
"  Desde qnd é que um preto pode ter mais dinheiro que um branco, sem sentido https://t.co/HyTvpa1xcG",1
"Pra turma da USP, Moraes é muito 'partidarizado' (???) e não pode ir pro STF. Já Fachin ter defendido invasão de terra / MST (CRIME!!), ok.",1
Para de falar alemão caralho,1
BOA TARDE MOLECADA ALMOCEI FUMEI UM CIGARRO DEI AQUELA DEFECADA NÃO TENHO COMPROMISSO A TARDE VOU CONTINUAR RESPONDENDO NO #JoaquinResponde,0
"Rosto do ódio a Trump,  é um nojo! Jornalista ou político da oposição? Espuma de raiva diante do melhor que aconteceu aos EUA",1
Cristãos maltratam gays e mimimi       _ https://t.co/OmRQhp8bI8,0
 estamos destruindo essa porcaria. Avante!,1
O nível destas três 'senhoras' que exigem o respeito de #Trump...    https://t.co/DHVU09C9rU,0
   volta para a tua terra,1
Há que mostrar a certa gentalha que: '#PREC nunca mais'! Não podem impor o pensamento único nem o marxismo-cultural _ https://t.co/qw1n8LIf1z,1
Fala ai mariquinhas e afins.... Como vai a falta de culhão para resolver qualquer coisinha ?,1
"PUTA QUE PARIU QUEREM DECIDIR COMO O RAPAZ DEVE CHAMAR SUA PRÓPRIA NAMORADA, VÃO SE FODER https://t.co/rrnjaD89DL",1
"Ué, como o Lula poderia estar entusiasmado num encontro horas depois da MOE DE TEORI? Sobe mais ainda a teoria de _ https://t.co/4NLV1FoGr2",0
"Indo dormir ao som de uma linda música, e da crença de que sim, o que é verdadeiro é para sempre. http://bit.ly/afKiXa",0
"na hora nem me toquei que era por causa do dia da mulher, cuidado com a burra",1
Vamo ver o que o papai acha http://t.co/z5ehkDHrLY,0
  Bem lembrado  https://t.co/bqKawbRueG,0
   Tenho um pai e mãe tão bom não é que me dão amor Sérgio e Angola veia sem culpa Toni vamos a Zulmira querido!,0
  Não sei qual o feeling mas nunca fecho a porta a #racharlenhapreta #overdosedetourette,0
Prisão de Caxias ligou para o 112 quando detectou fuga dos chilenos. Foi uma sorte não terem mandado a PSP cercar a Praça do Chile...,0
já aviso que não abro mão de um comitê que aborde o tema: refugiados,0
"NÃO PRECISO FALA NADA PRA PEGA AS DONZELA NO CARNAVAL, SÓ MOSTRO MINHA CAEIRA ASSINADA, 48 ANOS DE TRABALHO HONESTO ELAS FICAM ENCHARCADAS",1
"CALOTÊIRA, PAGUE A CONTA! #ClaudiaLeitteNoCaldeirão https://t.co/VWtpfhN3Vm",1
O PNR e o Dia de Portugal https://t.co/w6Kf1KGo4M#RenovarPortugal #PNR #Portugal https://t.co/VxGV1feTrq,0
" não, só me chama de sapatão as vezes",1
Transposição do Rio São Francisco. Uma obra de merda que custou bilhões e enriqueceu empreiteiros petistas. https://t.co/LiqpsfwOux,1
A Alemanha tornou a sentir os “benefícios” dos (i)”migrantes” da invasão islâmica.  https://t.co/uG82badvys,1
Feministas ou sindicatos vão lá protestar?? https://t.co/ns1bcccmYO,0
"  Ó só a Patrícia Lélis, sim aquela que acusou Feliciano de estupro e diz ter feito aborto de um filho do Eduardo. Quem acre _",1
" eu vivi o impeachment do Collor, meus pais me levavam em protesto hahahahahahah",0
Mundo das fufas tá cada vez mais a ficar mais pequeno,0
 isto é deturpar os factos. Não saber o q são equações trigonométricas n fará com q a criança seja intolerante com quem sabe..,0
"Atenção: segundo esse 'jênio' a violência contra a mulher no Brasil se dá pelo fato do país ser de maioria cristã, _ https://t.co/i3Pa8oFnd3",1
 po ai mulher burra msm... mas se ta ligado que estagio vc n arruma ne  termina a escola daqui 3 meses,1
"uns tem saco, nós temos culhões !!!!!!!!!!!!!!!!!!!",1
"  Minha prima está desaparecida e ainda não foi encontrada, ajudem a espalhar para caso de alguém ter a visto! Local: Po _",0
"Parabéns a todas as mulheres, menos para as abortistas e aborteiras, porque essas não são gente!",1
 Ser bandido nao tem nada a ver com MACHISMO..tem com caráter. cade seu contrato ? procure a policia e advogado.,0
 nada não galinha da Angola,0
  Isto faz tanto sentido como dizer q angola não é uma colônia https://t.co/EuY2GjaXlG,1
ALÔ FEMINISTAS: ATÉ UM SISTEMA SOLAR RESOLVEU APARECER E O SEU PAI NADA https://t.co/ysRnqpzvOX,1
Tipo se vc tiver com uma roupa feia ele olha e fala: amiga sua piranha essa roupa ta te deixando mais gorda do q vc ja é,1
"'Se você não quer refugiados pare de cria-los' Parem de invadir países, superexplora-los com suas... https://t.co/VNtoBScz6V",1
O falido  cria grande NOTÍCIA FALSA sobre a China dizendo  'Sr. Xi não falou com Sr. Trump desde Nov. 14.' _ https://t.co/iBHOBjRlSr,0
Juande volta para a tua terra! Boloni volta para a tua terra! Taison deixa-te estar na Ucrania! Investidores venham para o norte!,1
#DiaDaMulher e não dia das putas aborteiras....,1
Falou a q chama as pessoas de burra só pq ela não quer ficar em casa fazendo seu papel de mulher: LAVAR LOUÇA https://t.co/dGba7kK2oy,1
"   Esse idiota protestou qdo o país dele saiu às ruas, há 2 sem, pedindo morte de Trump e aniquilamento dos E _",1
Segues 2 mil porcas no Insta sem problema. Metes 1 gosto na foto d uma colega q a tua namorada n conhece e ela dá início à 3ª Guerra Mundial,1
"FATO: Estamos em plena extinção, o mundo esta sendo dominado por bibasexuais, creminhosexuais, saladinhasexuais, metrosexufrangas!",1
"Indo a Charleston, Carolina do Sul pra passar um tempo com a Boeing e falar sobre empregos! Ansioso. https://t.co/19L22J6oAj",0
  Orgulho Homo pode tweetar mas Orgulho Hetero é preconceito ? What's the problem with u guys ? '-',1
Não basta o RJ na escória..ainda vai causar confusão em São Paulo    _ https://t.co/rg9144sSds,0
 Lavagem cerebral. A mente do ser humano é de quem chega primeiro: DEUS ALTÍSSIMO VERDADEIRO ou o DIABO.O #ISLÃO é satanico,0
A imprensa sempre do lado dos bandidos.  Pra quem ainda tinha alguma dúvida: https://t.co/k541HxiCN3,0
"  #EuParo pq há disparidade salarial, dificuldade de reinserção no mercado, discriminação por ter filhos/estar grávida e dupl _",0
meritocracia: existe racismo: não existe since 1888,1
"Parem de histeria...não ha nada demais de dizer que homem é homem e muher mulher. Pq a pessoa se sente diferente, n _ https://t.co/64D7Rm2rY7",1
  Eu gosto quando o pessoal é honesto assim e assume que acha o povo sertanejo algo de segunda classe    https:/ _,1
"  tinha uma mosca aqui e eu tirei a tela pra ela sair, mas ela não saía,  eu: vc é burra, minha filha aí uma mulher passou na _",1
Purificador de Água IBBL Mio Natural Branco https://t.co/eTAhgJZNOf + Cupom de Desconto: RCA-27231 https://t.co/AqoWntoO1w,0
 Comprou a sua casa numa zona em que a sua mãe era empregada doméstica.-'Ela não vai precisar voltar pra _ https://t.co/fOKwfdTjoR,0
NÃO SOU PRECONCEITUOSO até tenho uma empregada negra,1
  td dia o msm post no ldrv perguntando cade as sapatao,1
"  Quem aplaude a decisão da justiça que condenou Levy Fidelix por homofobia, não entende nada sobre ditadura e muito menos sobr _",1
   E tão sapatão que não sabe oq é pauuuuu,1
"Junte-se a nós no Salão Oval para o juramento do nosso novo Procurador Geral,  AO VIVO: _ https://t.co/zhJYCbrs5Y",0
"  Se eu tiver um filho gay, serei duplamente presente pra ele não precisar se expor pra chamar minha atenção",1
"Após ter sido declarado persona non grata no Algarve e no Alentejo, Henrique Raposo corre agora risco de vida no Twitter. Resta-lhe o Tinder",1
 não sou tua miga E daí que são de 2013? Preconceito não é opinião pra mudar conforme o tempo passa. É algo puro e simples! Gordofóbico,1
"sou a favor do prebiscito para essas merdas, o povo não vai aceitar nunca a liberação https://t.co/9eBT0IhH8U",1
"O que incomoda é ele trabalhar no G1 e escrever 'hajir' como se fosse verbo, fora a conta verificada https://t.co/ZduXA74DaR",0
Cara vc é mto vida loka revolucionário da selvageria https://t.co/m3OATu3KO5,0
Quem vai tirar ele das eleições é a cadeia mesmo https://t.co/h4GFlqmqoP,0
SCP falha golos com jogadores isolados sem ninguém na baliza. SCP perde com o Setúbal. SCP é eliminado. Sportinguistas culpam o SLB. ,0
  Tem mais uma mensagem aí muito linda - Relações inter-raciais...tá na hora das crianças aprenderem que amor não é definid _,0
Leiam com atenção todos os lados antes de julgarem.... https://t.co/PSffXfqWzL,0
"Estamos de olho !Foram 2milhoes de assinaturas, mas hoje somos muito mais, descontentes com essa roubalheira. https://t.co/r2av8VyCLj",0
"  Sim, eles fizeram isso. https://t.co/cMNZywlBW8",0
RIP MTV. De novo https://t.co/w7F91JG7fK,0
" e não tem segredo, basta explicar a elas q o amor n tem limites de raças, etnia, género, físico e etc. isso é que é educar",0
"  Prefeita de Calais, da direita 'moderada' (partido de Fillon), proíbe dar comida a refugiados https://t.co/LlB8SA3v4n",0
"CALMA CACHORRO, ELA AINDA NÃO VIROU RAÇÃO #PAZ https://t.co/ma4r3DOJpi",0
"'Apenas uma brincadeira', dizem https://t.co/o3Qw3zAlIN",0
  E ai clã https://t.co/Cvq3lwzVU3,0
"Bom dia você que paga de pegadora, espalha tudo e sempre dá um jeito de contar suas aventuras. Quem muito fala, pouco faz..",0
Dia da mulher eh dia de eu me irritar c hipocrisia e gente burra q não entende o real sentido desse dia,1
  Os católicos idiotas úteis de George Soros - https://t.co/nmluaW7zjPhttps://t.co/T6QteLcWhC,0
"Ameaça? Ridículo! Estão é mal habituados: podem dizer o que querem de nós, mas vêem ameaças onde elas não existem. _ https://t.co/M5vuWGJG1E",0
Conhecem algum bandido neste país que ainda não tenha escrito um livro ou que ainda não tenha sido condecorado?...,0
"UMA GERAÇÃO DE JOVENS QUE AO INVÉS DE ESTAR BEBENDO, BRIGANDO, JOGANDO BOLA E VENDO MULHER PELADA... PASSA O SÁBADO NO CBLOL 7X1 FOI POUCO",0
  Ainda bem que eu nao sou um FEMINISTO (homem que defende feminismo)..eu defendo a mulher e _ https://t.co/pX2ITtdVTg,1
tão lésbica que jogava campo minado só pra pegar as mina,1
  homem não gosta de mulher homem gosta de feminilidade quem gosta de mulher é sapatão,1
  'Não vou discutir com Nizer nem Hater' Camila tem voz feia Lauren gorda Normani feia Ally n sabe dançar GoSolo Eu: https _,1
Quando repõem a estátua de D.Sebastião na #EstaçãoRossio? Consequências para o selvagem autor do vandalismo? Fica t _ https://t.co/vFjxGkAP0D,1
To me achando tão feia e gorda que fico feliz que o crush não me chamou pra sair essa semana.,0
"Oi pessoal, aqui é a Marisa Lobo , preciso de sua ajuda para  assinar o meu canal no YouTube! Preciso de pelo... https://t.co/TXKbkjdbei",0
Imagina que loko seria se no dia das mulheres recebessemos respeito https://t.co/HCuE70Ol5k,1
 falando como foi ser criado pelo  https://t.co/MWmhJKDpi3,0
Aí #TheWalkingDead deixa de ser sobre zumbis e vira jogos mortais,0
"Em Amstedã, prefeito também é muçulmano. Ao contrário de Londres, já fez críticas aos refugiados que não adaptam as _ https://t.co/HfY84YSwji",1
  Ora bem... já está a perder a linha. O verniz dos 'tolerantes' acaba sempre por estalar.,1
"fala de mim estúpido —_ És feia, gorda, chata, não curto de ti https://t.co/xPWkVAMfuE",1
passou umas mulheres do meu lado e ficaram cochichando 'é sapatão',1
"Aaaaaa Turma de 9 homens e eu, o prof fala de cabo sapatão (conector femea femea) e todo mundo olha pra mim",1
jornalistazinho neo-ateísta militante que só sabe atacar o cristianismo!!! https://t.co/aqsKwu2cht,1
Saímos no Correio da Manhã. Mas só porque as notícias humorísticas sobre o Carrilho já não estavam a bater #Humor https://t.co/41rGkEK8OC,0
Lugares comuns do Sistema  https://t.co/rslr3x30TY#GNR #PNR #RenovarPortugal,0
"  Segundo turno: Alckmin vs Bolsonaro Alckmin: Vc é homofóbico Bolsonaro: não sou não, tô aqui falando com vc",0
"  Na Arabia Saudita, Irã, Afeganistão... E nunca vamos ver feminista falando do islã https://t.co/3LzVuLpOp8",1
"Pra  advogado ameaçar um Juiz de morte = suave, de boa! Nenhum A. Fazer piada contra o feminismo = é crime. _ https://t.co/po0H7aTXXO",1
'Idade não representa maturidade'  Diga isso numa creche...,0
   Viva a família tradicional e não a família artificial...,1
"afinal, a privatização do ensino médio/superior brasileiro e o fim dos projetos sociais que ajudam milhões é o que vai levantar o país",1
finalmente essa gorda velha saiu  agora é só esperar o dólar abaixar pra eu poder ir pra disney sem preocupações,1
 claro!  não comentou nada porque esteve em algumas horas de luto e reflexão sobre sua obra. Brinde ao Mestre...,0
" pensava: sou horrorosa, gorda, tosca, feia, chata. ngm vai me querer. n mereço ngm alem dessa pessoa.",0
Ficar definindo significado em tatuagem é coisa de mulheres e tcholas,1
"Como que essas meninas consegue ir pra escola toda bonitinha??? Eu vou igual um sapatão, ainda mais quando estou com sono",1
Você é colorida e eu sou preto e branco..,0
Dudu Barbosa feia ou bonita? —_ bixa gorda https://t.co/8u2l5O3dDe,1
"Parabéns a todas as mulheres desse mundo! Seja vc feia ou linda, nova ou velha, gorda ou magra, qero q saibam Q respeito nunca pode faltar..",0
" não deveria, mas usa.",0
passando aqui pela zona oeste e pensando como esses pobres conseguem se enfiar no brt q nem sardinha prefiro meu 4x4,0
O meu dia ganhou ao vosso. Por capote https://t.co/Sscy8CZ9ot,0
Aff só por que não tem negro no oscar agora eles sao racista........ pfvr miga melhore,0
 Volta para a tua terra,1
a própria culpada pela exposição é a filha da Maria do Rosário que postava fotos com drogas e nudes em seu próprio instagram,1
" eu tb, Aclimação #bemnofocodacomidajaponesa #adoro",0
"Claro que NÃO, eles tem medo do TRUMP.kkkk https://t.co/hU7RbhJlb0",1
Boitempo dá até 70% de desconto em todos os livros escritos por mulheres https://t.co/YFEkxfwd42 via ,1
'os funcionários mataram o menino no Habib's pq ele era negro e pobre' Hahahahhaha como se os funcionários do Habib's fossem ricos,0
" meu celular é zero tbm, eu to apagando o cache todo dia mas não dá 10 da manhã ja ta travado",0
perguntei uma surda se ela gostava de ouvir musica meu deus como sou burro kkkkkkkkkkkkkk qm nao gosta de ouvir musica,1
  gorda feia  xodade,1
a pm não é racista......já vi policial negro ok,1
 não é racismo nem machismo esteriotipar uma mulher por causa dolugar que ela nasceu ne claro que não,1
 os sem graças q vao passar a festa toda falando mal dos outros e roberta gorda feia fazendo caretas kkkkk os eliminadoa do bbb,1
Banir refugiados não é apenas cruel mas prejudicial economicamente. https://t.co/nviGRfgCjN,1
"Espero que não peçam ao Michael J Fox para bater palmas ao vencedor, senão nunca mais saímos daqui hoje #Oscars",0
"  Não tem lei no ocidente q obrigue mulher a usar véu, burca, esses panos todos, ela não é obrigada. Cada um q diga o q quiser.",0
" não sei, só estamos divulgando =/",0
"  Fufas decentes hj é o nosso dia, mulheres",1
"Primeira vez que saio todo de branco, as pessoas vão achar que sou pai de santo",0
"  racismo inverso é mimimi de branco. deus é uma palavra que existe, mas deus não existe miga",1
"  Polícia militar acaba de dar tiro de pistola pra cima. Ninguém me contou, eu vi. https://t.co/ogbg21NlQ3",0
Essas escolas são LGBT? Não são escolas públicas? Passamos dos limites e ainda se vitimam e nos acusam de... https://t.co/CYENjm96oD,1
"  Japão tem uma política de imigração bastante restrita. Por lá, não entram 'refugiados'. Pela porta da frente não passa po _",0
  VAGABUNDO CHEGA AGARRANDO AS MENINA SEJEM CAVALHEIROS: OLA TUDO BEM VOCÊ É LINDA SEUS LABIOS DEVEM TER GOSTO DE MÉL VAMO _,1
 Feminismo:  -defende TODAS as pautas da esquerda. -é só a esquerda perder que faz protesto -nunca protes _ https://t.co/RRu8gA5zOW,0
  filha da maria do rosario              x                   filhos do jair bolsonaro em quem tu confia pra dar conselho de com _,1
"Acaba de chegar a Redacao da Radio Angola a seguinte informacao: Pedro Gonga: Já Estou em Liberdade, mas não foi... https://t.co/fkAShQaBVa",0
edai que o trump nao gosta de latino?? ngm é obrigado a gostar de alguém nao,0
"  Só pensa no Trump. Só fala do Donald. Algum fetiche? Claro que ele é uma esperança de um novo amanhecer, mas varie no tema. ;)",0
" Nossa, tme gente que não faz tattoo pra filho.. me ajuda ne? Isso foi passional!",0
  Partido Nacional Renovador  com  https://t.co/mxO0aRE6yv,0
lembrei d quando meu pai chamou uma mulher d burra e ele foi parar na delegacia 'ele falou que sou burra' 'eu falei q ela é burra mesmo',1
existem dois tipos de casais https://t.co/ozTrbrTyJY,0
  Petista bacana é petista em cana. #LulaNaCadeia https://t.co/HFox7PYTb5,1
DOMINGÃO É CERVEJÃO CHURRASCÃO FAUSTÃO ORAÇÃO MASTURBAÇÃO E DEPRESSÃO #JOAQUINRESPONDE https://t.co/PBG4dPILD0,1
Big Fish é o unico filme que presta do Tim Burton,0
  Idiotas inúteis! https://t.co/6s5w3rlYZ1,1
"  essa música tem uns 4 minutos, mas não achei ela completa no youtube..",0
 Então vem foda-se,1
  O que é um ponto branco na pila de um pedófilo? Um dente de leite,1
a maior diferença entre os criminosos e as outras pessoas é que os criminosos são estúpidos o suficiente para serem pegos,0
Isso aqui a  não vê. Mas piadinhas que o  faz de gorda feminista eles se preocupam... https://t.co/sAqVlHh3fo,1
"  '21 anos sem Mamonas Assassinas' SE ELES FOSSEM VIVOS VOCÊ ESTARIA FAZENDO TEXTÃO ACUSANDO OS CARA DE MACHISMO, HOMOFOB _",0
"Nem um nem outro. Refute o que falei com fatos, lógica e verdades! https://t.co/uF5MFuUazQ",0
Vencedora do concurso. A seguidora q tiver uma bunda parecida pode passar em nossa sede para retirar o grosso prêmio https://t.co/row0tGIUPp,1
  Alguém sabe de quem tenha perdido um Samsung Branco hoje?,0
  A mídia virou realmente uma inimiga voraz de tudo que não é sua narrativa degenerada! Isso é um absurdo completo!  https: _,0
 hahahha eita os corruptos estão mijando com medo de Bolsonaro!!!,0
HOMEM FEMINISTO: NÃO DEFENDE A ESPOSA CHEIO DE TATUAGI MOVIDO A MACONHA E PÓ DIVIDE A MULHER COM OS PARCERO DEPRESSIVO O LEGÍTIMO CORNÃO,1
"Parabéns pra sapatão mais piranha de santaa cruz!!! 19 ANOS NÉ PORRA. Teeeeeee amooo, que venha sábado bebê  ",1
20% de aumento na breja é d+ #ForaDilma,1
ESTAR ACORDADO SÁBADO DE MANHÃ DO CARNAVAL ISSO SEPARA NÓS: O POVO HONESTO E DIGNO DELES: QUE FICARAM ATÉ DE MADRUGADA SE DROGANDO NAS RUAS.,1
"  que boca suja pra um evangelico... sai do armario rapaz.. e block, pq criança de 15 anos é pra ta dormindo ja",1
4 noiados vaiam e vira notícia https://t.co/QqPaTzAz73,1
Kd o moleque viadinho fã da Marta? https://t.co/gNBmQyglK4,1
 CPS JBE RPRDOB Caralho porra sapatão  Jabuti branco educado  Rato paraplégico rondoniense doença oval bruto,1
  O PODER EMANA DO POVO A PM TAMBÉM É POVO BRASILEIRO  https://t.co/o3wiRZhKwO,0
Nem As própriAs candidatAs votam nelAs mesmAs: https://t.co/A0MTriB5R1https://t.co/qMDbmCLrJH,1
água ser essencial é coisa de maricas. Cerveja é essencial !,1
"Os democratas tinham que criar uma justificativa pela derrota nas eleições, então inventaram uma história - RÚSSIA. _ https://t.co/h8M5A5zwgk",0
Ei amigo ! Vai tomar no cú !,1
"Ontem fui ver o Benfica. Foi uma grande noite, até ao momento em que tentei entrar em casa e a minha mulher decidiu imitar o Ederson...",1
"  Imprensa Viva: Lula e Dilma credenciaram Marcelo Odebrecht a assaltar a Petrobras, revela justiça americana https://t.co/3z _",0
VEM GENTE DA ANGOLA TROVAR O MEU BOY NÃO NÉ AMORES,1
domingo....tenho que fazer meu próprio café....a folgada da empregada não veio VIDA INJUSTA,0
"  Por favor senador, recorra ao projeto que aprovou o 'casamento gay'O senhor é o único que pode recorrer, tem coragem.",1
"  Associação de fufas, narcóticos e alcoólicos da António Arroio https://t.co/lN7RAhc3ZM",1
Uma coisa que até agora não entendo é o porquê de os refugiados sírios muçulmanos sunitas não foram para a também... https://t.co/9JnNSi9ynD,1
"  Juntos, vamos mudar #Portugal!  https://t.co/PcXKrBwLji",0
"não tem pinto, tem orgulho !",1
Um imigrante islâmico ataca uma mulher na Suécia em frente ao filho dela. É essa dose cultural que a esquerda apoia _ https://t.co/Xat2rTVPh8,1
" miga nao tem livro de estudos em promoçao , mulher é burra",1
O canalha e ditador  conseguiu destruir a Venezuela. Venezuelanos fogem para Brasil e outros países d _ https://t.co/OnUMT25wZe,1
 ah é pq postaram a foto sem a kat e a eme aí falaram que na vdd a imagem tinha que tá em branco pq sem q cassie nd existiria,0
  3- eu não tenho auto estima. Esqueci ela no útero. Todos dizem que eu sou bonita porem eu n me acho bonita. Apenas uma ga _,0
essa gente que quer combater o racismo mas diz q por uma pessoa ser branca ela não pode fazer x coisa.....tipo se vestir de iemanjá,1
  ESSA MERRDA DE POLITICAMENTE CORRETO TA FAZENDO EUROPEU APANHAR NA CARA DE REFUGIADOS E NAO SABE NEM SE DEFENDER!,1
Sen. McCain não deveria falar sobre sucesso ou falha de uma missão na mídia. Apenas torna o inimigo mais forte! Ele _ https://t.co/qmocE7t9UG,0
"Como se ser gorda te faz ser feia, teu cu",1
  Quando eu to em dúvida se a mina é sapatao e ela fala que gosta de Anavitoria https://t.co/1TrEFxrypO,1
"E ele é a cara do meu querido amigoo ex-patrão    Um dos melhores escritores do país, Fabrício  no Jô! =)",0
"A petição que pede a despenalização da #eutanásia foi aprovado por unanimidade, na comissão parlamentar. Vergonha! https://t.co/KqHPyQjizo",1
"E a extrema-esquerda, que continua a exterminar e a escravizar os seus povos, é o que? A suma santidade?  Que... https://t.co/Qg1GtSoXhX",1
  eu ainda não superei o clipe de baiana e esse casal sapatão afrocentrado  https://t.co/EROEk1lBZ6,1
 o adreanu é negro,0
 não adianta porque ela não mostra a cara. o máximo que vai acontecer é o perfil ser apagado.,0
"#DigaNaoAIdeologiaDeGenero Para as feministas de gênero, diferente é desigual, e desigual é injusto. Ignorando as... https://t.co/Ko598p8kvt",1
"cara, pode me chamar do que quiser! Quero ver refutar o que falei com fatos, lógica e verdades! https://t.co/7MAYryjrWU",0
Vendo muita gente que se dizia 'Direita' falando que vai votar no Doria caso se candidate. se o PT colocar um gestor vc votaria nele?,0
"Não sei o resto da direita, mas eu só quero um dia não precisar mais me preocupar com politica...",0
Minha filha pediu uma Barbie mas dei uma árvore para ela descer a porrada e repensar sua personalidade https://t.co/GbjO2H3AO9,1
sou branco sofro racismo,0
    saindo daqui pego o helicóptero que conquistei com meu trabalho honesto e vou pra Bragança. _,0
 vixi as tretas,1
"A ameaça do terrorismo radical islâmico é bem real, veja o que acontece na Europa e no Oriente Médio. Os tribunais _ https://t.co/cyd14kyXY0",0
Os Resistência vão voltar para fazer um concerto no Bataclan. Eu sei que dizem que um raio não cai 2x no mesmo sítio mas deixem-me sonhar,1
Estão abertas as inscrições para a turma 2017 de 'Atinuké' - Grupo de estudos sobre o pensamento de mulheres... https://t.co/dhAEmv7g5Q,0
será quem que achou as horcruxes do Niemeyer???,0
"Tava pensando aqui e cara, como tem menina/mulher burra",1
Reação da esquerda quando o fotografo invadiu a privacidade do  e do   -  'OK' 'hahahha fascistas' e etc...,0
"esse filha da puta do donald trump diminui a quantidade de refugiados que podem entrar no país, pq nao e a familia dele que ta sofrendo la",1
"Quando a gente fala que os filmes da Disney, tem linguagem subliminar, é fanatismo né? Agora, não é mais... https://t.co/sLEzaszuUg",0
principalmente minhas irmãs adoram falar o quanto eu sou feia e gorda e elas lindas e perfeitas,1
" VC COMO MULHER PODE ESTAR ONDE QUISER! MAS COMO POLÍTICA, DEVERIA ESTAR PRESA, PRESTANDO SERVIÇO BRAÇAL de TANTO QUE É BURRA",1
"#SerMulherÉ TER (OU JÁ TER POSSUÍDO) ÚTERO, OVÁRIO, TROMPAS DE FALÓPIO ETC  RESTO É GAMBIARRA #InternationalWomensDay FELIZ DIA DAS MULHERES",1
só falta o roberto carlos morrer agora e não ter como acabar o ano e a gente fica preso em 2013,0
" meu, use menos droga que vc vai sentir menos fome hahahaahahaha",0
Mariel tem uma mania feia de ficar me chamando de gorda,1
"No dia da mulher, nao vi 1 palavra do movimento feminista pra defender essas mulheres do ISLÃ. Ja pra defender o co _ https://t.co/MabOl65VNC",1
"  no Islão as leis dos países não contam. Os muçulmanos respeitam-nas por conveniencia, não moralidade.",1
"     sua vida e babar o ovo da Bia , e a bia e feia e gorda !",1
 Qq dia te relato umas. Sou pós-graduada em auto-flagelação e m formei em 'desligamento'. Apelido d infancia: Maria Desastre.,0
Com H maiúsculo não tem Twitter. Então você já sabe quem deve ter criado esse perfil.,0
jApOnÊs AbRe TeU oLhO,1
"  O principal erro do PSG foi jogar de branco... O Barça lhes confundiu com o Real e Pahhhhhh, dedicou seis golos à mulhe _",0
Hoje em dia não pode mais praticar genocídio numa igreja que já é racismo,1
Essa é a 'lógica' deste jovem 'sensato' -->  https://t.co/jXgmUuMkWD,0
eu respeito homossexuais so n concordo nem quero q meu filho veja eles se beijando em público,1
"  Tinha que ser gorda, né?",1
 E gordo sente frio?,1
Sinto cada vez mais nojo da comunicação social. Esquerdalhos com mau perder!  #YouAreFakeNews #GoTrump https://t.co/KeZIOR301t,1
'....não tem barriga tem calo sexual...',0
"Os 'tolerantes' donos do poder e sua carneirada submissa, quando contrariados só ofendem e tentam ridicularizar. Hipócritas de mau perder!",0
"'Provocador de extrema direita.' Já defender socialismo em pleno século XXI é equilibro e sensatez, jamais extremi _ https://t.co/a1kOipHeRU",0
" Bolsonaro aceitaria ele como VICE,agora pergunta ao Dória se ele aceitaria ser vice ou ao menos colocar o Bolsonaro como vice",0
Brigadeiro branco com uva  Ingredientes: 3 latas de leite condensado 1 lata de creme de leite 1 pita https://t.co/JgiQKAr9FC,0
 gente QUE FOFURA!,0
   é um artigo expondo a intolerância e o perigo do Islão. Não há lugar a imparcialidade.,0
  #NaoAceitamosRefugiados A Imprensa preocupa-se tanto com refugiados mas nao lembra os cristaos perseguidos e mortos no _,1
A mulher é engenheira nuclear e consegue ser boa na cozinha puta merdaaaaa #MasterchefBR,1
  que dó da branca privilegiada que não conseguiu passar em engenharia mas o papai vai pagar.,1
"  moça, hoje é ele, amanha pode ser você",0
  Então vc acha que temos obrigação de receber refugiados do estado Islâmico né? Então depois não reclama! https://t.co/Dl _,1
"Se isto continua assim, qualquer dia o Sporting já não consegue emprestar jogadores a clubes da Primeira Liga",1
"  O leitor do Antagonista responde: Sim 78,3% x 21,7% Não https://t.co/aEc9Dqoz6ahttps://t.co/ODMoWREhOo",0
